"date","month","title","cleaned_text","publisher","topic"
2024-01-01,"Jan 2024","World News: Israel Presses Egypt Over Its Gaza Border --- Corridor has been used by Hamas to smuggle goods and people, Israelis say","world news israel press egypt gaza border corridor use hamas smuggle good people israeli say","Wall_Street_News","Israel Conflict"
2023-11-01,"Nov 2023","World News: Israel Presses Hamas to Surrender Hospital --- Medical staff at Al-Shifa unable to retrieve fuel delivery amid intense fighting","world news israel press hamas surrender hospital medical staff al-shifa unable retrieve fuel delivery amid intense fight","Wall_Street_News","Israel Conflict"
2024-02-01,"Feb 2024","World News: Israel Proposes Evacuation Before Attack --- Biden administration warns against the assault without plan to protect civilians","world news israel propose evacuation attack biden administration warn assault without plan protect civilian","Wall_Street_News","Israel Conflict"
2024-01-01,"Jan 2024","World News: Israel Rebuts Accusations of Genocide --- Lawyer tells world court actions in Gaza aren't like Nazis' killing of Jews","world news israel rebut accusation genocide lawyer tell world court action gaza like nazis kill jew","Wall_Street_News","Israel Conflict"
2024-05-01,"May 2024","World News: Israel Recovers Bodies of Three Hostages --- The three died on Oct. 7 while trying to flee a rampage by Hamas militants","world news israel recover body three hostage three die oct try flee rampage hamas militant","Wall_Street_News","Israel Conflict"
2023-11-01,"Nov 2023","World News: Israel Says 80,000 Flee North in One Day --- Americans, Israelis differ on pauses in fighting to facilitate Gaza evacuations","world news israel say 80,000 flee north one day american israeli differ pause fight facilitate gaza evacuation","Wall_Street_News","Israel Conflict"
2024-05-01,"May 2024","World News: Israel Says It Controls Border Area --- Gaining authority over the Gaza-Egypt crossing is a key goal of Rafah operation","world news israel say control border area gain authority gaza-egypt cross key goal rafah operation","Wall_Street_News","Israel Conflict"
2024-04-01,"Apr 2024","World News: Israel Says It Lacked Grounds for Strike --- Aid workers died after troops thought an item, possibly a bag, was a gun","world news israel say lack ground strike aid worker die troop think item possibly bag gun","Wall_Street_News","Israel Conflict"
2024-02-01,"Feb 2024","World News: Israel Sets Deadline for Ground Offensive --- Gantz says troops will enter Rafah if hostages aren't released by Ramadan","world news israel set deadline grind offensive gantz say troop will enter rafah hostage release ramadan","Wall_Street_News","Israel Conflict"
2023-12-01,"Dec 2023","World News: Israel Steps Up Efforts in Southern Gaza --- Hamas delegation heads to Cairo to discuss proposal that seeks to end war","world news israel step effort southern gaza hamas delegation head cairo discuss proposal seek end war","Wall_Street_News","Israel Conflict"
2023-11-01,"Nov 2023","World News: Israel Tests Limits Of Biden's Support","world news israel test limit biden's support","Wall_Street_News","Israel Conflict"
2024-02-01,"Feb 2024","World News: Israel Wants U.N. Aid Agency Scrapped, but Not Yet","world news israel want u.n aid agency scrap yet","Wall_Street_News","Israel Conflict"
2024-03-01,"Mar 2024","World News: Israel Will Discuss Rafah Moves, U.S. Says --- A full-scale operation to dislodge Hamas could worsen Gaza humanitarian crisis","world news israel will discuss rafah move u.s say full-scale operation dislodge hamas worsen gaza humanitarian crisis","Wall_Street_News","Israel Conflict"
2024-04-01,"Apr 2024","World News: Israel, Hamas Resume Cease-Fire Talks --- CIA director begins meetings in Egypt, as enclave receives significant rise in aid","world news israel hamas resume cease-fire talk cia director begin meeting egypt enclave receive significant rise aid","Wall_Street_News","Israel Conflict"
2024-03-01,"Mar 2024","World News: Keeping Businesses Thriving Is a Second Front for Ukraine","world news keep business thrive front ukraine","Wall_Street_News","Ukraine Conflict"
2023-12-01,"Dec 2023","World News: Kyiv Fortifies Defenses for A Long War --- A resurgent Russia, bickering allies and sagging morale are weighing on Ukraine","world news kyiv fortify defense long war resurgent russia bicker ally sag morale weigh ukraine","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: Kyiv Sent Forces to Sudan to Counter Russia --- Ukraine aims to disrupt Moscow's military, economic operations abroad","world news kyiv send force sudan counter russia ukraine aim disrupt moscow's military economic operation abroad","Wall_Street_News","Ukraine Conflict"
2024-02-01,"Feb 2024","World News: Low on Ammunition, Ukraine Aims To Build Million Explosive Drones","world news low ammunition ukraine aim build million explosive drone","Wall_Street_News","Ukraine Conflict"
2024-04-01,"Apr 2024","World News: Mideast Alliance Was Years in the Making --- American-led effort hadn't been tested in battle when Iran struck at Israel","world news mideast alliance year make american-led effort test battle iran strike israel","Wall_Street_News","Israel Conflict"
2023-11-01,"Nov 2023","World News: Mideast Tensions Undercut Hopes for Ukraine Peace Summit","world news mideast tension undercut hope ukraine peace summit","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: Moscow Hits Ukraine Power Grid --- Zelensky criticizes delay in U.S. support after strikes on energy infrastructure","world news moscow hit ukraine power grid zelensky criticize delay u.s support strike energy infrastructure","Wall_Street_News","Ukraine Conflict"
2024-02-01,"Feb 2024","World News: Moscow Is Using Starlink, Says Ukraine --- Russian access to Musk's system would undercut advantage for Kyiv","world news moscow use starlink say ukraine russian access musk's system undercut advantage kyiv","Wall_Street_News","Ukraine Conflict"
2023-11-01,"Nov 2023","World News: Multiple Wars Put Fresh Strain on NATO --- U.S., allies discuss limits of support to Kyiv, divisions over Israel-Hamas fight","world news multiple war put fresh strain nato u.s ally discuss limit support kyiv division israel-hamas fight","Wall_Street_News","Israel Conflict"
2024-03-01,"Mar 2024","World News: Naval Victories Reopen Ukraine Export Route --- Grain shipments, vital to the economy, are flowing again; triumph for drones","world news naval victory reopen ukraine export route grain shipment vital economy flow triumph drone","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: Negotiators Say Gaza Truce Could Be Near --- Israel has agreed to deal outlines, but Hamas leader has been out of contact","world news negotiator say gaza truce near israel agree deal outline hamas leader contact","Wall_Street_News","Israel Conflict"
2024-04-01,"Apr 2024","World News: New Aid Boosts Kyivs Missile Capability --- Bill signed by Biden will provide Ukraine more weapons with longer range","world news new aid boost kyivs missile capability bill sign biden will provide ukraine weapon long range","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: New Route For Aid Trucks Opens in Gaza --- Israel allows six vehicles carrying food for 25,000 people to enter the north strip","world news new route aid truck open gaza israel allow six vehicle carry food 25,000 people enter north strip","Wall_Street_News","Israel Conflict"
2023-12-01,"Dec 2023","World News: Older Ukraine Troops: 'Can't Handle This' --- Draft isn't producing the quantity, quality of men needed to staff the front line","world news old ukraine troop handle draft produce quantity quality man need staff front line","Wall_Street_News","Ukraine Conflict"
2023-11-01,"Nov 2023","World News: Pressure Escalates To Pause Assaults --- U.S. steps up calls for Israel to temporarily halt Gaza attacks so aid can get into strip","world news pressure escalate pause assault u.s step call israel temporarily halt gaza attack aid can get strip","Wall_Street_News","Israel Conflict"
2024-05-01,"May 2024","World News: Putin Doubles Down on Ukraine --- Leader looks to firm Russia's ties to China, Iran, North Korea -- and get more war aid","world news putin double ukraine leader look firm russia's tie china iran north korea get war aid","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: Putin Ratchets Up Rhetoric on Ukraine --- Bolstered by vote, Russian leader vows any peace would come on his terms","world news putin ratchet rhetoric ukraine bolster vote russian leader vow peace come term","Wall_Street_News","Ukraine Conflict"
2024-05-01,"May 2024","World News: Rafah Is Tough Needle to Thread for Israel --- Risks of attack -- to civilians and Israel's standing -- would be difficult to escape","world news rafah tough needle thread israel risk attack civilian israel's stand difficult escape","Wall_Street_News","Israel Conflict"
2024-05-01,"May 2024","World News: Rafah Move Hurts Israel-Egypt Ties --- Cairo weighs joining international court case that alleges genocide in Gaza","world news rafah move hurt israel-egypt tie cairo weigh join international court case allege genocide gaza","Wall_Street_News","Israel Conflict"
2024-02-01,"Feb 2024","World News: Ramadan Looms As Deadline in Gaza --- Fearing new attacks, Israel says cease-fire must occur before holy month's start","world news ramadan loom deadline gaza fear new attack israel say cease-fire must occur holy month's start","Wall_Street_News","Israel Conflict"
2024-05-01,"May 2024","World News: Russia Launches New Front in Ukraine --- Moscow attacks northeast Kharkiv Region as Kyiv waits for fresh aid from U.S.","world news russia launch new front ukraine moscow attack northeast kharkiv region kyiv wait fresh aid u.s","Wall_Street_News","Ukraine Conflict"
2024-03-01,"Mar 2024","World News: Russia Steps Up Attacks Along Front Lines --- Under pressure after recent losses, Ukraine is bracing for a spring offensive","world news russia step attack along front line pressure recent loss ukraine brace spring offensive","Wall_Street_News","Ukraine Conflict"
2023-11-01,"Nov 2023","World News: Russia Steps Up Attacks on Ukraine Cities --- Explosive drone strikes, most of which failed, reflect new bid to cut power","world news russia step attack ukraine city explosive drone strike fail reflect new bid cut power","Wall_Street_News","Ukraine Conflict"
2024-02-01,"Feb 2024","World News: Russia Tightens Grip On East Ukraine City","world news russia tighten grip east ukraine city","Wall_Street_News","Ukraine Conflict"
